FF_NDB,SR_NDB,food_category_id,FF Food description,SR Food description,Nutrient_id,rank,FF_Component,SR_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1253,15700,Cholesterol,Cholesterol,MG,2,,,,0,3.375,2.4,4.3,3.3,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.005,,,,0,0,0,0,0,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1087,5300,"Calcium, Ca","Calcium, Ca",MG,199,,,,0,167.4,121,205,159,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1098,6000,"Copper, Cu","Copper, Cu",MG,0.015,,,,0,0,0,0,0,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1051,100,Water,Water,G,85.23,,,,0,86.57,85.13,88.65,86.14,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1093,5800,"Sodium, Na","Sodium, Na",MG,77,,,,0,51.48,41.1,61.4,49.15,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.97,,,,0,0.5989,0.437,0.733,0.6095,8,10/19/2023
1118,1118,1,"Yogurt, plain, nonfat","Yogurt, plain, skim milk, 13 grams protein per 8 ounce",1003,600,Protein,Protein,G,5.73,,,,0,4.22675,3.5728,5.2954,3.9875,,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,22,,,,0,0,,,,,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0.6,,,,0,0,,,,,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,0.68,,,,0,1.8979,,,,,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1003,600,Protein,Protein,G,24.48,,,0.559,4,22.6171,21.5006,23.5422,22.7766,,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,8.751,,,,0,6.679,6.19,7.1,6.8,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1004,800,Total lipid (fat),Total lipid (fat),G,30.28,,,0.361,10,32.63,31.04,34.39,32.27,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1105,7430,Retinol,Retinol,UG,192,,,,0,192,156.7,238.7,188.3,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1007,1000,Ash,Ash,G,3.55,,,0.102,4,3.675,3.52,3.86,3.675,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,19.066,,,,0,19.16,17.92,19.98,19.14,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.011,,,,0,0.01113,0,0.0244,0.0105,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1051,100,Water,Water,G,41.01,,,0.765,10,39.18,37.04,41.84,39.32,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1264,10500,SFA 14:0,14:00,G,3.613,,,,0,3.044,2.709,3.251,3.078,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1098,6000,"Copper, Cu","Copper, Cu",MG,0.032,,,,0,0,0,0,0,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1093,5800,"Sodium, Na","Sodium, Na",MG,600,,,,0,662.2,572,744,667.8,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1265,10700,SFA 16:0,16:00,G,7.763,,,,0,9.296,8.397,9.717,9.472,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1095,5900,"Zinc, Zn","Zinc, Zn",MG,3,,,0.071,4,3.785,3.61,4.03,3.755,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1266,10900,SFA 18:0,18:00,G,3.423,,,,0,2.818,2.434,3.417,2.779,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1263,10300,SFA 12:0,12:00,G,0.398,,,,0,1.034,0.924,1.102,1.036,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1092,5700,"Potassium, K","Potassium, K",MG,81,,,11.148,4,82.94,56.8,93.3,86.75,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,27,,,1.914,4,29.6,27.9,32,29.4,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,0.6,,,,0,0,0,0,0,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1253,15700,Cholesterol,Cholesterol,MG,89,,,,0,99.76,95.3,104.9,98.7,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1087,5300,"Calcium, Ca","Calcium, Ca",MG,746,,,21.376,6,714.6,701,733,712.5,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1089,5400,"Iron, Fe","Iron, Fe",MG,0.72,,,0.102,4,0,0,0,0,8,10/19/2023
1025,1025,1,"Cheese, monterey jack, solid","Cheese, monterey",1091,5600,"Phosphorus, P","Phosphorus, P",MG,444,,,9.206,4,470.9,462,489,469.5,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,259,225,282,,3,177,,,,,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,6.5,,,,3,4.42,,,,,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,8.85,,,,0,8.1898,,,,,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1003,600,Protein,Protein,G,16.09,12.63,18.12,0.177,16,15.5672,14.1636,17.2898,15.5672,,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1007,1000,Ash,Ash,G,6.94,5.79,9.62,0.174,16,7.603,5.49,8.26,7.88,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1091,5600,"Phosphorus, P","Phosphorus, P",MG,768,470,1290,36.011,16,880,456,1310,894,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1093,5800,"Sodium, Na","Sodium, Na",MG,1279,1120,1540,9.296,16,1420,1230,1560,1460,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1264,10500,SFA 14:0,14:00,G,2.095,1.958,2.455,0.023,16,2.197,1.824,2.547,2.163,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,5.655,,,,0,4.886,4.03,5.79,4.89,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1111,8710,Vitamin D2 (ergocalciferol),Vitamin D2 (ergocalciferol),UG,0,0,0,,3,0,0,0,0,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1265,10700,SFA 16:0,16:00,G,5.899,5.389,6.821,0.069,16,6.52,5.343,7.437,6.28,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1095,5900,"Zinc, Zn","Zinc, Zn",MG,2.21,1.91,2.37,0.028,16,2.379,2.15,2.5,2.43,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1263,10300,SFA 12:0,12:00,G,0.68,0.609,0.796,0.008,16,0.7231,0.599,0.848,0.6865,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1098,6000,"Copper, Cu","Copper, Cu",MG,0.027,0.018,0.036,0.001,16,0,0,0,0,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1051,100,Water,Water,G,45.07,44.24,46.41,0.145,16,44.78,42.63,47.59,44.67,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1105,7430,Retinol,Retinol,UG,248,212,265,,3,155.7,135.6,187.5,153.8,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1089,5400,"Iron, Fe","Iron, Fe",MG,0.95,0.22,1.91,0.083,16,1.303,0,1.63,1.44,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1092,5700,"Potassium, K","Potassium, K",MG,295,174,357,9.849,16,211.8,162.5,300,205.5,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1253,15700,Cholesterol,Cholesterol,MG,78,71,80,,3,73.24,66.5,82.1,71.05,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,34,23,37,0.757,16,34.6,30,43.8,33.6,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1087,5300,"Calcium, Ca","Calcium, Ca",MG,1375,809,2510,73.555,16,1498,708,1680,1630,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1004,800,Total lipid (fat),Total lipid (fat),G,23.06,21.51,26.58,0.262,16,23.86,19.72,27.5,23.57,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,12.931,,,,0,13.7,11.18,16.09,13.38,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,6.5,5.6,7,,3,4.421,0,11.8,3.635,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.061,0.034,0.105,0.004,16,0.06518,0.038,0.0749,0.069,8,10/19/2023
1252,1252,1,"Cheese, pasteurized process cheese food or product, American, singles","Cheese product, pasteurized process, American, vitamin D fortified",1266,10900,SFA 18:0,18:00,G,2.235,1.954,2.53,0.03,16,2.127,1.683,2.731,2.097,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,20,,,,0,0,,,,,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0.5,,,,0,0,,,,,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,2.14,,,,0,2.45312,,,,,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1003,600,Protein,Protein,G,25.58,,,0.349,16,23.45288,22.2024,24.6268,23.4465,,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1004,800,Total lipid (fat),Total lipid (fat),G,26.62,,,0.341,24,28.13,26.63,31.76,27.72,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,0.5,,,,0,0,0,0,0,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1092,5700,"Potassium, K","Potassium, K",MG,138,,,12.835,11,94.84,76.1,100,98.05,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1266,10900,SFA 18:0,18:00,G,3.063,,,0.121,10,2.288,2.135,2.881,2.193,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.01,,,,0,0.02996,0,0.0562,0.02285,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1087,5300,"Calcium, Ca","Calcium, Ca",MG,756,,,17.043,18,748.8,728,773,750,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1263,10300,SFA 12:0,12:00,G,0.355,,,0.061,10,0.8364,0.779,0.896,0.844,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,17.078,,,,0,16.24,15.65,18.01,16.03,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1007,1000,Ash,Ash,G,4.71,,,0.155,14,3.624,3.42,3.81,3.61,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1265,10700,SFA 16:0,16:00,G,8.159,,,0.19,10,8.017,7.639,8.724,7.94,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1091,5600,"Phosphorus, P","Phosphorus, P",MG,496,,,16.404,13,494.1,476,507,493.5,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1051,100,Water,Water,G,40.95,,,0.661,21,42.34,39.83,43.35,42.55,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1093,5800,"Sodium, Na","Sodium, Na",MG,876,,,50.221,12,600.9,543,672,595.5,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1089,5400,"Iron, Fe","Iron, Fe",MG,0.52,,,0.065,5,0,0,0,0,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1253,15700,Cholesterol,Cholesterol,MG,69,,,4.603,4,85.43,78.3,96.6,85.1,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1264,10500,SFA 14:0,14:00,G,2.748,,,0.084,10,2.635,2.53,2.849,2.625,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,7.393,,,,0,5.738,5.43,6.85,5.58,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,28,,,0.776,13,29.5,28.4,31.4,28.5,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1095,5900,"Zinc, Zn","Zinc, Zn",MG,3.23,,,0.17,5,3.89,3.68,4.11,3.85,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1105,7430,Retinol,Retinol,UG,230,,,,0,200,187.4,226.8,197.3,8,10/19/2023
1035,1035,1,"Cheese, provolone, sliced","Cheese, provolone",1098,6000,"Copper, Cu","Copper, Cu",MG,0.026,,,,0,0,0,0,0,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,110,,,,1,0,,,,,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,2.7,,,,0,0,,,,,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,2.98,,,,0,2.9572,,,,,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1003,600,Protein,Protein,G,18.09,,,0.213,6,18.8848,17.4174,22.7128,18.0554,,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1265,10700,SFA 16:0,16:00,G,5.646,,,0.236,6,6.64,4.857,7.774,6.817,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1263,10300,SFA 12:0,12:00,G,0.651,,,0.037,6,0.7484,0.594,0.814,0.771,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1092,5700,"Potassium, K","Potassium, K",MG,129,,,3.212,6,126.4,108,204,115.5,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1089,5400,"Iron, Fe","Iron, Fe",MG,0.2,,,0.01,6,0,0,0,0,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1007,1000,Ash,Ash,G,3.68,,,0.175,6,3.418,3.13,3.65,3.45,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1266,10900,SFA 18:0,18:00,G,2.405,,,0.097,6,2.131,1.91,2.598,2.109,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1093,5800,"Sodium, Na","Sodium, Na",MG,751,,,62.925,6,626.5,462,759,626,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.014,,,0.002,6,0,0,0,0,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1105,7430,Retinol,Retinol,UG,221,,,,2,152.1,107.2,180.3,169.2,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1095,5900,"Zinc, Zn","Zinc, Zn",MG,2.58,,,0.082,6,2.908,2.67,3.42,2.805,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1051,100,Water,Water,G,51.42,,,0.896,6,51.38,47.46,53.81,51.98,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1264,10500,SFA 14:0,14:00,G,2.127,,,0.107,6,2.265,1.782,2.517,2.335,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1091,5600,"Phosphorus, P","Phosphorus, P",MG,385,,,6.667,6,389.8,357,468,367,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,24,,,0.46,6,27.64,24.4,32.7,25.9,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,2.7,,,,1,0,0,0,0,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1098,6000,"Copper, Cu","Copper, Cu",MG,0.033,,,0.011,6,0,0,0,0,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,12.94,,,,0,13.95,11.15,15.64,14.18,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1087,5300,"Calcium, Ca","Calcium, Ca",MG,566,,,11.035,6,601.8,552,713,570,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1004,800,Total lipid (fat),Total lipid (fat),G,23.82,,,0.978,6,23.36,20.46,26.81,23.5,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1253,15700,Cholesterol,Cholesterol,MG,69,,,2.853,6,76.09,66.9,83.2,75.5,8,10/19/2023
1228,1228,1,"Cheese, queso fresco, solid","Cheese, fresh, queso fresco",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,5.966,,,,0,4.964,4.52,5.51,4.85,8,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,21,,,,0,0,,,,,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0.5,,,,0,0,,,,,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,3.97,,,,0,2.72432,,,,,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1003,600,Protein,Protein,G,20,,,,0,23.83568,20.8626,26.6684,23.7336,,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1093,5800,"Sodium, Na","Sodium, Na",MG,1400,,,,0,1625,1290,1970,1650,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1092,5700,"Potassium, K","Potassium, K",MG,125,,,,0,116.7,73.1,161,112,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1089,5400,"Iron, Fe","Iron, Fe",MG,0,,,,0,0,0,0,0,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,38,,,,0,29.9,15.1,36.3,33,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1253,15700,Cholesterol,Cholesterol,MG,100,,,,0,89.26,69.2,108,88.9,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1004,800,Total lipid (fat),Total lipid (fat),G,30,,,,0,27.24,20.89,33.65,26.69,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1098,6000,"Copper, Cu","Copper, Cu",MG,0.238,,,,0,0,0,0,0,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,17.5,,,,0,15.89,12.18,19.89,15.47,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,8.333,,,,0,5.931,4.82,6.99,5.98,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1266,10900,SFA 18:0,18:00,G,3.409,,,,0,2.621,2.324,2.846,2.608,7,10/19/2023
1267,1267,1,"Cheese, cotija, solid","Cheese, mexican, queso cotija",1051,100,Water,Water,G,38,,,,0,40,34.63,43.45,39.5,7,10/19/2023
